load_zone,stage_id,timepoint,load_mw
MSEDCL,1,20300354,30163.07216
MSEDCL,1,20300355,30007.89462
MSEDCL,1,20300356,30448.32086
MSEDCL,1,20300357,29951.83497
MSEDCL,1,20300358,29333.85391
MSEDCL,1,20300359,28296.20002
MSEDCL,1,20300360,27507.74089
MSEDCL,1,20300361,26911.65245
MSEDCL,1,20300362,26085.21918
MSEDCL,1,20300363,25863.86817
MSEDCL,1,20300364,25973.43127
MSEDCL,1,20300365,26442.37088
MSEDCL,1,20300366,27775.93779
MSEDCL,1,20300367,29545.66367
MSEDCL,1,20300368,30869.19537
MSEDCL,1,20300369,32274.1178
MSEDCL,1,20300370,33883.59249
MSEDCL,1,20300371,35322.17407
MSEDCL,1,20300372,35674.12382
MSEDCL,1,20300373,35303.23692
MSEDCL,1,20300374,35446.02853
MSEDCL,1,20300375,35768.63451
MSEDCL,1,20300376,34847.15161
MSEDCL,1,20300377,31939.11912
MSEDCL,1,20300378,29048.4367
MSEDCL,1,20300379,28423.91293
MSEDCL,1,20300380,28519.5452
MSEDCL,1,20300381,28197.47634
MSEDCL,1,20300382,27824.88349
MSEDCL,1,20300383,26988.44027
MSEDCL,1,20300384,26399.61351
MSEDCL,1,20300385,25976.65238
MSEDCL,1,20300386,25338.51612
MSEDCL,1,20300387,25028.41175
MSEDCL,1,20300388,25155.97919
MSEDCL,1,20300389,25877.85527
MSEDCL,1,20300390,27144.69511
MSEDCL,1,20300391,29204.78685
MSEDCL,1,20300392,30925.38106
MSEDCL,1,20300393,32764.76563
MSEDCL,1,20300394,34622.44065
MSEDCL,1,20300395,35876.68979
MSEDCL,1,20300396,36276.34317
MSEDCL,1,20300397,35993.99177
MSEDCL,1,20300398,36036.45749
MSEDCL,1,20300399,36359.97138
MSEDCL,1,20300400,35659.57032
MSEDCL,1,20300401,32901.35761
MSEDCL,1,20300402,30019.70176
MSEDCL,1,20300403,29296.59699
MSEDCL,1,20300404,29640.79628
MSEDCL,1,20300405,29469.14107
MSEDCL,1,20300406,29360.51259
MSEDCL,1,20300407,28466.84514
MSEDCL,1,20300408,27447.96647
MSEDCL,1,20300409,26776.24839
MSEDCL,1,20300410,26304.22808
MSEDCL,1,20300411,26012.83695
MSEDCL,1,20300412,26030.82901
MSEDCL,1,20300413,26478.83009
MSEDCL,1,20300414,27671.02932
MSEDCL,1,20300415,29514.52312
MSEDCL,1,20300416,31546.83472
MSEDCL,1,20300417,33267.15143
MSEDCL,1,20300418,34893.31529
MSEDCL,1,20300419,36285.35188
MSEDCL,1,20300420,36731.63771
MSEDCL,1,20300421,36566.80603
MSEDCL,1,20300422,36774.46775
MSEDCL,1,20300423,37394.95619
MSEDCL,1,20300424,36658.31958
MSEDCL,1,20300425,33494.33636
MSEDCL,1,20300426,30282.05583
MSEDCL,1,20300427,29916.16239
MSEDCL,1,20300428,30364.49678
MSEDCL,1,20300429,29668.87353
MSEDCL,1,20300430,29306.18816
MSEDCL,1,20300431,28172.27794
MSEDCL,1,20300432,27188.51185
MSEDCL,1,20300433,26674.78051
MSEDCL,1,20300434,26483.869
MSEDCL,1,20300435,26083.02963
MSEDCL,1,20300436,25551.74323
MSEDCL,1,20300437,26509.60278
MSEDCL,1,20300438,28167.40389
MSEDCL,1,20300439,29879.25042
MSEDCL,1,20300440,31929.47848
MSEDCL,1,20300441,34079.58474
MSEDCL,1,20300442,35686.00539
MSEDCL,1,20300443,36606.61535
MSEDCL,1,20300444,36617.19031
MSEDCL,1,20300445,36333.38962
MSEDCL,1,20300446,36489.25833
MSEDCL,1,20300447,36465.6143
MSEDCL,1,20300448,35513.22372
MSEDCL,1,20300449,32697.63561
MSEDCL,1,20300450,29827.2225
MSEDCL,1,20300451,29466.30081
MSEDCL,1,20300452,29669.49503
MSEDCL,1,20300453,29023.21822
MSEDCL,1,20300454,29001.9155
MSEDCL,1,20300455,28223.24324
MSEDCL,1,20300456,27010.00035
MSEDCL,1,20300457,26504.3931
MSEDCL,1,20300458,25895.79798
MSEDCL,1,20300459,25314.23971
MSEDCL,1,20300460,25427.55005
MSEDCL,1,20300461,25896.63856
MSEDCL,1,20300462,27003.85786
MSEDCL,1,20300463,28564.69339
MSEDCL,1,20300464,30020.39222
MSEDCL,1,20300465,32103.66882
MSEDCL,1,20300466,34334.76861
MSEDCL,1,20300467,35828.10682
MSEDCL,1,20300468,35917.29292
MSEDCL,1,20300469,35131.48803
MSEDCL,1,20300470,35032.36728
MSEDCL,1,20300471,35267.75026
MSEDCL,1,20300472,34534.46493
MSEDCL,1,20300473,31577.98155
MSEDCL,1,20300474,28816.03859
MSEDCL,1,20300475,28614.09755
MSEDCL,1,20300476,29477.21273
MSEDCL,1,20300477,29284.63913
MSEDCL,1,20300478,28875.51183
MSEDCL,1,20300479,27778.22311
MSEDCL,1,20300480,26843.67103
MSEDCL,1,20300481,26541.86886
MSEDCL,1,20300482,26104.07021
MSEDCL,1,20300483,25713.19693
MSEDCL,1,20300484,25587.99803
MSEDCL,1,20300485,26129.74779
MSEDCL,1,20300486,27279.64764
MSEDCL,1,20300487,29009.17422
MSEDCL,1,20300488,30664.02287
MSEDCL,1,20300489,32397.94968
MSEDCL,1,20300490,33833.51863
MSEDCL,1,20300491,34683.46163
MSEDCL,1,20300492,35227.19816
MSEDCL,1,20300493,34992.94956
MSEDCL,1,20300494,34618.72593
MSEDCL,1,20300495,34788.52134
MSEDCL,1,20300496,34165.51749
MSEDCL,1,20300497,31284.61646
MSEDCL,1,20300498,28353.20243
MSEDCL,1,20300499,27997.39342
MSEDCL,1,20300500,28676.28904
MSEDCL,1,20300501,28904.76104
MSEDCL,1,20300502,28598.23395
MSEDCL,1,20300503,27513.68822
MSEDCL,1,20300504,26531.20965
MSEDCL,1,20300505,26110.39541
MSEDCL,1,20300506,25841.89896
MSEDCL,1,20300507,25595.48845
MSEDCL,1,20300508,25728.99099
MSEDCL,1,20300509,26060.06227
MSEDCL,1,20300510,27369.65296
MSEDCL,1,20300511,29528.53821
MSEDCL,1,20300512,31195.62611
MSEDCL,1,20300513,33000.85495
MSEDCL,1,20300514,34764.68965
MSEDCL,1,20300515,35714.544
MSEDCL,1,20300516,36160.26791
MSEDCL,1,20300517,36007.92563
MSEDCL,1,20300518,35832.90006
MSEDCL,1,20300519,35642.044
MSEDCL,1,20300520,34693.48561
MSEDCL,1,20300521,31743.70363
MSEDCL,1,20300522,28991.4184
MSEDCL,1,20300523,28612.82894
MSEDCL,1,20300524,29166.30339
MSEDCL,1,20300525,29162.85529
MSEDCL,1,20300526,28865.42199
MSEDCL,1,20300527,27954.99293
MSEDCL,1,20300528,27400.5564
MSEDCL,1,20300529,27054.23255
MSEDCL,1,20300530,26395.76671
MSEDCL,1,20300531,25858.90066
MSEDCL,1,20300532,25719.65654
MSEDCL,1,20300533,26213.74323
MSEDCL,1,20300534,27530.96503
MSEDCL,1,20300535,29335.08859
MSEDCL,1,20300536,30841.92141
MSEDCL,1,20300537,32775.26599
MSEDCL,1,20300538,34063.18447
MSEDCL,1,20300539,34987.07694
MSEDCL,1,20300540,35506.52012
MSEDCL,1,20300541,35232.67731
MSEDCL,1,20300542,34799.11381
MSEDCL,1,20300543,34767.31137
MSEDCL,1,20300544,33822.53014
MSEDCL,1,20300545,30796.16149
MSEDCL,1,20300546,28179.11572
MSEDCL,1,20300547,27783.64257
MSEDCL,1,20300548,28390.26593
MSEDCL,1,20300549,28391.12775
MSEDCL,1,20300550,27991.7883
MSEDCL,1,20300551,27021.35805
MSEDCL,1,20300552,26441.42992
MSEDCL,1,20300553,26141.82806
MSEDCL,1,20300554,25412.27432
MSEDCL,1,20300555,24935.66526
MSEDCL,1,20300556,24835.88442
MSEDCL,1,20300557,25440.5632
MSEDCL,1,20300558,27067.54292
MSEDCL,1,20300559,29111.37387
MSEDCL,1,20300560,30669.39664
MSEDCL,1,20300561,32603.39589
MSEDCL,1,20300562,34425.6756
MSEDCL,1,20300563,35745.25676
MSEDCL,1,20300564,36305.57876
MSEDCL,1,20300565,36050.63172
MSEDCL,1,20300566,36123.53038
MSEDCL,1,20300567,36242.84333
MSEDCL,1,20300568,35206.32056
MSEDCL,1,20300569,32259.877
MSEDCL,1,20300570,29482.59883
MSEDCL,1,20300571,28988.00021
MSEDCL,1,20300572,29682.15195
MSEDCL,1,20300573,29811.71262
MSEDCL,1,20300574,29482.26664
MSEDCL,1,20300575,28573.53573
MSEDCL,1,20300576,27684.24781
MSEDCL,1,20300577,26898.35762
MSEDCL,1,20300578,26083.50572
MSEDCL,1,20300579,25525.57128
MSEDCL,1,20300580,25465.42504
MSEDCL,1,20300581,26067.49956
MSEDCL,1,20300582,27487.54892
MSEDCL,1,20300583,29580.11989
MSEDCL,1,20300584,31385.70163
MSEDCL,1,20300585,33272.14913
MSEDCL,1,20300586,34964.65724
MSEDCL,1,20300587,36118.7233
MSEDCL,1,20300588,36209.14915
MSEDCL,1,20300589,35703.52874
MSEDCL,1,20300590,35825.05388
MSEDCL,1,20300591,36235.27733
MSEDCL,1,20300592,35462.98734
MSEDCL,1,20300593,32480.22048
MSEDCL,1,20300594,29718.40367
MSEDCL,1,20300595,29405.69831
MSEDCL,1,20300596,29756.28419
MSEDCL,1,20300597,29169.41964
MSEDCL,1,20300598,28371.56223
MSEDCL,1,20300599,27331.7913
MSEDCL,1,20300600,26697.30948
MSEDCL,1,20300601,26408.51906
MSEDCL,1,20300602,26023.58333
MSEDCL,1,20300603,25648.20491
MSEDCL,1,20300604,25641.546
MSEDCL,1,20300605,26320.33176
MSEDCL,1,20300606,27449.79171
MSEDCL,1,20300607,29291.12837
MSEDCL,1,20300608,30928.9368
MSEDCL,1,20300609,32515.36332
MSEDCL,1,20300610,33253.0355
MSEDCL,1,20300611,34428.61712
MSEDCL,1,20300612,36448.96115
MSEDCL,1,20300613,36554.68199
MSEDCL,1,20300614,36346.21535
MSEDCL,1,20300615,36683.43005
MSEDCL,1,20300616,36292.07823
MSEDCL,1,20300617,33718.7099
MSEDCL,1,20300618,30349.99064
MSEDCL,1,20300619,29351.33618
MSEDCL,1,20300620,30106.75649
MSEDCL,1,20300621,30000.52593
MSEDCL,1,20300622,29080.4983
MSEDCL,1,20300623,26970.78454
MSEDCL,1,20300624,25274.66447
MSEDCL,1,20300625,25134.9538
MSEDCL,1,20300626,25354.17641
MSEDCL,1,20300627,25328.79792
MSEDCL,1,20300628,25145.27622
MSEDCL,1,20300629,25765.76111
MSEDCL,1,20300630,27498.18277
MSEDCL,1,20300631,29411.06242
MSEDCL,1,20300632,31187.1547
MSEDCL,1,20300633,33198.54995
MSEDCL,1,20300634,34326.78097
MSEDCL,1,20300635,34070.50574
MSEDCL,1,20300636,34229.23001
MSEDCL,1,20300637,34754.75826
MSEDCL,1,20300638,34876.92823
MSEDCL,1,20300639,35494.4275
MSEDCL,1,20300640,35212.60294
MSEDCL,1,20300641,32763.51494
MSEDCL,1,20300642,30089.21678
MSEDCL,1,20300643,29293.6493
MSEDCL,1,20300644,29603.17848
MSEDCL,1,20300645,29300.27412
MSEDCL,1,20300646,28280.73227
MSEDCL,1,20300647,26374.7284
MSEDCL,1,20300648,24921.4518
MSEDCL,1,20300649,24924.28684
MSEDCL,1,20300650,25181.10928
MSEDCL,1,20300651,25407.37711
MSEDCL,1,20300652,25873.91705
MSEDCL,1,20300653,26231.84188
MSEDCL,1,20300654,27750.2953
MSEDCL,1,20300655,29884.76791
MSEDCL,1,20300656,31123.63396
MSEDCL,1,20300657,33123.27525
MSEDCL,1,20300658,34562.18065
MSEDCL,1,20300659,35614.86721
MSEDCL,1,20300660,35866.4124
MSEDCL,1,20300661,35459.92922
MSEDCL,1,20300662,35455.52934
MSEDCL,1,20300663,35569.75969
MSEDCL,1,20300664,34712.53075
MSEDCL,1,20300665,31714.69898
MSEDCL,1,20300666,28469.51842
MSEDCL,1,20300667,27908.72596
MSEDCL,1,20300668,28261.09262
MSEDCL,1,20300669,27789.19265
MSEDCL,1,20300670,27103.43318
MSEDCL,1,20300671,25503.93666
MSEDCL,1,20300672,24411.66322
MSEDCL,1,20300673,24810.37658
MSEDCL,1,20300674,25106.49559
MSEDCL,1,20300675,25184.27836
MSEDCL,1,20300676,25312.98326
MSEDCL,1,20300677,25599.17826
MSEDCL,1,20300678,26028.59989
MSEDCL,1,20300679,27281.83388
MSEDCL,1,20300680,29970.46919
MSEDCL,1,20300681,32547.98208
MSEDCL,1,20300682,34017.76321
MSEDCL,1,20300683,34917.17904
MSEDCL,1,20300684,35126.11956
MSEDCL,1,20300685,34841.69131
MSEDCL,1,20300686,34876.40059
MSEDCL,1,20300687,34990.47919
MSEDCL,1,20300688,33695.18364
MSEDCL,1,20300689,30843.33194
MSEDCL,1,20300690,28677.36581
MSEDCL,1,20300691,28282.20698
MSEDCL,1,20300692,28374.58987
MSEDCL,1,20300693,28214.37836
MSEDCL,1,20300694,27434.2578
MSEDCL,1,20300695,25368.53865
MSEDCL,1,20300696,23857.53928
MSEDCL,1,20300697,23386.84816
MSEDCL,1,20300698,23754.49114
MSEDCL,1,20300699,24422.53326
MSEDCL,1,20300700,24535.28302
MSEDCL,1,20300701,24264.54313
MSEDCL,1,20300702,24746.89442
MSEDCL,1,20300703,27115.88725
MSEDCL,1,20300704,29721.17336
MSEDCL,1,20300705,31467.27524
MSEDCL,1,20300706,33089.98135
MSEDCL,1,20300707,34481.14139
MSEDCL,1,20300708,35277.19864
MSEDCL,1,20300709,34998.04106
MSEDCL,1,20300710,34710.7772
MSEDCL,1,20300711,34958.62584
MSEDCL,1,20300712,33394.14699
MSEDCL,1,20300713,29557.82448
MSEDCL,1,20300714,26678.73089
MSEDCL,1,20300715,26308.58507
MSEDCL,1,20300716,26346.16423
MSEDCL,1,20300717,26217.40162
MSEDCL,1,20300718,26324.69481
MSEDCL,1,20300719,25572.73045
MSEDCL,1,20300720,24797.64826
MSEDCL,1,20300721,24659.77598
MSEDCL,1,20300722,24283.3639
MSEDCL,1,20300723,23822.82739
MSEDCL,1,20300724,23887.63897
MSEDCL,1,20300725,24454.45596
MSEDCL,1,20300726,25645.85615
MSEDCL,1,20300727,26913.13311
MSEDCL,1,20300728,27799.70389
MSEDCL,1,20300729,29199.38567
MSEDCL,1,20300730,30742.9058
MSEDCL,1,20300731,31946.36922
MSEDCL,1,20300732,32658.82764
MSEDCL,1,20300733,32667.38522
MSEDCL,1,20300734,32434.78787
MSEDCL,1,20300735,32555.00385
MSEDCL,1,20300736,31652.65872
MSEDCL,1,20300737,28755.18717
MSEDCL,1,20300738,26396.51907
MSEDCL,1,20300739,26020.22391
MSEDCL,1,20300740,26402.48945
MSEDCL,1,20300741,26427.15171
MSEDCL,1,20300742,26114.64616
MSEDCL,1,20300743,24886.09101
MSEDCL,1,20300744,23553.78933
MSEDCL,1,20300745,23101.39849
MSEDCL,1,20300746,22909.67031
MSEDCL,1,20300747,23060.80711
MSEDCL,1,20300748,23380.48397
MSEDCL,1,20300749,24118.60187
MSEDCL,1,20300750,25813.53136
MSEDCL,1,20300751,28147.39481
MSEDCL,1,20300752,30334.83711
MSEDCL,1,20300753,32507.44179
MSEDCL,1,20300754,34206.91296
MSEDCL,1,20300755,35301.83384
MSEDCL,1,20300756,35785.20527
MSEDCL,1,20300757,35642.97849
MSEDCL,1,20300758,35878.31021
MSEDCL,1,20300759,35885.56037
MSEDCL,1,20300760,34629.83162
MSEDCL,1,20300761,32200.92506
MSEDCL,1,20300762,30163.13954
MSEDCL,1,20300763,29401.39601
MSEDCL,1,20300764,29508.3296
MSEDCL,1,20300765,29162.81624
MSEDCL,1,20300766,28348.34519
MSEDCL,1,20300767,26704.30716
MSEDCL,1,20300768,25131.4752
MSEDCL,1,20300769,24942.37119
MSEDCL,1,20300770,25146.11907
MSEDCL,1,20300771,25518.48737
MSEDCL,1,20300772,25731.00197
MSEDCL,1,20300773,25592.31674
MSEDCL,1,20300774,26064.42951
MSEDCL,1,20300775,28223.21089
MSEDCL,1,20300776,31019.06357
MSEDCL,1,20300777,33322.83664
MSEDCL,1,20300778,34659.32086
MSEDCL,1,20300779,34967.28548
MSEDCL,1,20300780,34683.53623
MSEDCL,1,20300781,35083.09895
MSEDCL,1,20300782,35665.80486
MSEDCL,1,20300783,35929.23041
MSEDCL,1,20300784,34619.70896
MSEDCL,1,20300785,31558.93042
MSEDCL,1,20300786,29558.40555
MSEDCL,1,20300787,29238.7494
MSEDCL,1,20300788,29247.08261
MSEDCL,1,20300789,29306.91958
MSEDCL,1,20300790,28823.17784
MSEDCL,1,20300791,27265.45758
MSEDCL,1,20300792,25477.48967
MSEDCL,1,20300793,24659.70266
MSEDCL,1,20300794,23835.62425
MSEDCL,1,20300795,23432.11139
MSEDCL,1,20300796,23996.43207
MSEDCL,1,20300797,24705.84947
MSEDCL,1,20300798,25497.53215
MSEDCL,1,20300799,27067.07108
MSEDCL,1,20300800,29347.109
MSEDCL,1,20300801,31726.92165
MSEDCL,1,20300802,33184.18923
MSEDCL,1,20300803,33571.5585
MSEDCL,1,20300804,33989.95642
MSEDCL,1,20300805,34373.99425
MSEDCL,1,20300806,34832.25247
MSEDCL,1,20300807,34835.57285
MSEDCL,1,20300808,33282.21494
MSEDCL,1,20300809,31004.56831
MSEDCL,1,20300810,29434.44995
MSEDCL,1,20300811,29283.96608
MSEDCL,1,20300812,29523.8482
MSEDCL,1,20300813,29349.34644
MSEDCL,1,20300814,28626.65724
MSEDCL,1,20300815,27011.62083
MSEDCL,1,20300816,25183.20404
MSEDCL,1,20300817,24898.42399
MSEDCL,1,20300818,25298.38507
MSEDCL,1,20300819,25345.46003
MSEDCL,1,20300820,25224.60859
MSEDCL,1,20300821,25890.84333
MSEDCL,1,20300822,27099.14263
MSEDCL,1,20300823,28927.36642
MSEDCL,1,20300824,30724.71678
MSEDCL,1,20300825,32294.61856
MSEDCL,1,20300826,33864.01045
MSEDCL,1,20300827,35424.53222
MSEDCL,1,20300828,36340.84565
MSEDCL,1,20300829,36105.82355
MSEDCL,1,20300830,36132.63149
MSEDCL,1,20300831,36283.86378
MSEDCL,1,20300832,35469.83478
MSEDCL,1,20300833,32056.81154
MSEDCL,1,20300834,28521.97209
MSEDCL,1,20300835,28301.85019
MSEDCL,1,20300836,29374.19199
MSEDCL,1,20300837,28796.61464
MSEDCL,1,20300838,27623.63536
MSEDCL,1,20300839,25773.55875
MSEDCL,1,20300840,24071.33337
MSEDCL,1,20300841,24016.49049
MSEDCL,1,20300842,24772.27
MSEDCL,1,20300843,25366.7155
MSEDCL,1,20300844,25477.16725
MSEDCL,1,20300845,25663.14844
MSEDCL,1,20300846,27182.71743
MSEDCL,1,20300847,29511.61151
MSEDCL,1,20300848,31366.2696
MSEDCL,1,20300849,33157.35994
MSEDCL,1,20300850,34901.35745
MSEDCL,1,20300851,36272.76205
MSEDCL,1,20300852,37020.41835
MSEDCL,1,20300853,36867.90715
MSEDCL,1,20300854,36998.86362
MSEDCL,1,20300855,37030.65628
MSEDCL,1,20300856,35924.48838
MSEDCL,1,20300857,32782.93958
MSEDCL,1,20300858,29620.67705
MSEDCL,1,20300859,28728.20344
MSEDCL,1,20300860,28986.01193
MSEDCL,1,20300861,28643.66057
MSEDCL,1,20300862,27557.72991
MSEDCL,1,20300863,25427.33848
MSEDCL,1,20300864,23679.81344
MSEDCL,1,20300865,23609.45609
MSEDCL,1,20300866,24431.33732
MSEDCL,1,20300867,24846.93308
MSEDCL,1,20300868,24884.85893
MSEDCL,1,20300869,25416.946
MSEDCL,1,20300870,26775.10342
MSEDCL,1,20300871,28503.49173
MSEDCL,1,20300872,30199.37387
MSEDCL,1,20300873,32016.97556
MSEDCL,1,20300874,33219.86698
MSEDCL,1,20300875,34052.96597
MSEDCL,1,20300876,34829.95743
MSEDCL,1,20300877,34737.5817
MSEDCL,1,20300878,34562.37686
MSEDCL,1,20300879,34401.52825
MSEDCL,1,20300880,32920.05234
MSEDCL,1,20300881,29180.17382
MSEDCL,1,20300882,25715.93205
MSEDCL,1,20300883,24742.80387
MSEDCL,1,20300884,25355.35268
MSEDCL,1,20300885,25667.68087
MSEDCL,1,20300886,25317.4838
MSEDCL,1,20300887,23388.94234
MSEDCL,1,20300888,21569.47422
MSEDCL,1,20300889,21394.64509
MSEDCL,1,20300890,21959.101
MSEDCL,1,20300891,22514.29572
MSEDCL,1,20300892,22825.43298
MSEDCL,1,20300893,23228.05371
MSEDCL,1,20300894,24698.08604
MSEDCL,1,20300895,27022.35365
MSEDCL,1,20300896,29084.75044
MSEDCL,1,20300897,31108.52012
MSEDCL,1,20300898,33209.16657
MSEDCL,1,20300899,34695.6765
MSEDCL,1,20300900,35136.94507
MSEDCL,1,20300901,35145.42253
MSEDCL,1,20300902,35334.25563
MSEDCL,1,20300903,35704.4992
MSEDCL,1,20300904,34673.64934
MSEDCL,1,20300905,31216.81903
MSEDCL,1,20300906,27636.31905
MSEDCL,1,20300907,27010.08496
MSEDCL,1,20300908,27743.75742
MSEDCL,1,20300909,27465.14808
MSEDCL,1,20300910,26803.86007
MSEDCL,1,20300911,24831.50933
MSEDCL,1,20300912,23110.14192
MSEDCL,1,20300913,22886.83561
MSEDCL,1,20300914,23752.41831
MSEDCL,1,20300915,24520.28886
MSEDCL,1,20300916,24859.17594
MSEDCL,1,20300917,25601.39981
MSEDCL,1,20300918,26998.71504
MSEDCL,1,20300919,28732.88274
MSEDCL,1,20300920,30408.0256
MSEDCL,1,20300921,32360.66111
MSEDCL,1,20300922,34151.11621
MSEDCL,1,20300923,35196.36891
MSEDCL,1,20300924,35810.89396
MSEDCL,1,20300925,35814.82246
MSEDCL,1,20300926,35978.95147
MSEDCL,1,20300927,36195.98174
MSEDCL,1,20300928,35295.04726
MSEDCL,1,20300929,32196.57196
MSEDCL,1,20300930,28742.71342
MSEDCL,1,20300931,28144.28827
MSEDCL,1,20300932,28591.86086
MSEDCL,1,20300933,28310.95299
MSEDCL,1,20300934,27536.96898
MSEDCL,1,20300935,25475.75899
MSEDCL,1,20300936,23327.26588
MSEDCL,1,20300937,22910.77047
MSEDCL,1,20300938,23729.35069
MSEDCL,1,20300939,24529.98111
MSEDCL,1,20300940,25112.47335
MSEDCL,1,20300941,25691.61915
MSEDCL,1,20300942,26851.91108
MSEDCL,1,20300943,29145.52506
MSEDCL,1,20300944,31170.07387
MSEDCL,1,20300945,32902.21064
MSEDCL,1,20300946,34344.3837
MSEDCL,1,20300947,35193.76483
MSEDCL,1,20300948,35679.40507
MSEDCL,1,20300949,35944.70886
MSEDCL,1,20300950,36541.23516
MSEDCL,1,20300951,36717.31416
MSEDCL,1,20300952,35866.12001
MSEDCL,1,20300953,32977.19114
MSEDCL,1,20300954,29521.95325
MSEDCL,1,20300955,28645.371
MSEDCL,1,20300956,29270.97381
MSEDCL,1,20300957,28821.0495
MSEDCL,1,20300958,27456.64345
MSEDCL,1,20300959,25295.06289
MSEDCL,1,20300960,23498.60494
MSEDCL,1,20300961,23420.6557
MSEDCL,1,20300962,24253.2193
MSEDCL,1,20300963,25047.86002
MSEDCL,1,20300964,25379.96751
MSEDCL,1,20300965,26274.58581
MSEDCL,1,20300966,27624.11419
MSEDCL,1,20300967,29284.47481
MSEDCL,1,20300968,31065.71481
MSEDCL,1,20300969,33117.78132
MSEDCL,1,20300970,34772.25205
MSEDCL,1,20300971,35438.81805
MSEDCL,1,20300972,35986.78048
MSEDCL,1,20300973,36104.48657
MSEDCL,1,20300974,36216.15858
MSEDCL,1,20300975,36349.8962
MSEDCL,1,20300976,35420.55164
MSEDCL,1,20300977,32240.35151
MSEDCL,1,20300978,28976.14221
MSEDCL,1,20300979,28053.30737
MSEDCL,1,20300980,28851.69097
MSEDCL,1,20300981,28994.61711
MSEDCL,1,20300982,28004.5275
MSEDCL,1,20300983,25945.11568
MSEDCL,1,20300984,24058.43229
MSEDCL,1,20300985,23838.8179
MSEDCL,1,20300986,24969.82442
MSEDCL,1,20300987,25698.90975
MSEDCL,1,20300988,25730.06607
MSEDCL,1,20300989,25922.74173
MSEDCL,1,20300990,27027.7699
MSEDCL,1,20300991,28904.9267
MSEDCL,1,20300992,30905.7218
MSEDCL,1,20300993,32836.91093
MSEDCL,1,20300994,34087.30965
MSEDCL,1,20300995,34791.31377
MSEDCL,1,20300996,35308.20762
MSEDCL,1,20300997,35105.45999
MSEDCL,1,20300998,35470.31315
MSEDCL,1,20300999,35364.2138
MSEDCL,1,20301000,34114.00243
MSEDCL,1,20301001,30811.95468
MSEDCL,1,20301002,27529.14707
MSEDCL,1,20301003,26982.68927
MSEDCL,1,20301004,27505.96028
MSEDCL,1,20301005,27194.21286
MSEDCL,1,20301006,26204.45352
MSEDCL,1,20301007,23890.4491
MSEDCL,1,20301008,22120.44426
MSEDCL,1,20301009,22588.60019
MSEDCL,1,20301010,23769.00577
MSEDCL,1,20301011,24545.84174
MSEDCL,1,20301012,24749.78345
MSEDCL,1,20301013,25281.90514
MSEDCL,1,20301014,26242.39252
MSEDCL,1,20301015,28009.49768
MSEDCL,1,20301016,29874.37648
MSEDCL,1,20301017,31674.77374
MSEDCL,1,20301018,32981.21461
MSEDCL,1,20301019,33808.93575
MSEDCL,1,20301020,34544.97035
MSEDCL,1,20301021,34880.93017
MSEDCL,1,20301022,35138.02824
MSEDCL,1,20301023,35146.91918
MSEDCL,1,20301024,34114.01361
MSEDCL,1,20301025,31095.20433
MSEDCL,1,20301026,27953.77354
MSEDCL,1,20301027,27182.24629
MSEDCL,1,20301028,27387.69139
MSEDCL,1,20301029,26627.32034
MSEDCL,1,20301030,26026.4172
MSEDCL,1,20301031,24315.56149
MSEDCL,1,20301032,22820.41113
MSEDCL,1,20301033,22875.39185
MSEDCL,1,20301034,23666.11578
MSEDCL,1,20301035,24047.9623
MSEDCL,1,20301036,23934.68496
MSEDCL,1,20301037,24442.66069
MSEDCL,1,20301038,25240.65246
MSEDCL,1,20301039,26828.94623
MSEDCL,1,20301040,29097.06121
MSEDCL,1,20301041,31153.34752
MSEDCL,1,20301042,32432.28713
MSEDCL,1,20301043,33322.51206
MSEDCL,1,20301044,34044.43179
MSEDCL,1,20301045,34104.18171
MSEDCL,1,20301046,34188.26617
MSEDCL,1,20301047,34647.45308
MSEDCL,1,20301048,34222.26527
MSEDCL,1,20301049,31523.1275
MSEDCL,1,20301050,28234.56219
MSEDCL,1,20301051,27464.02587
MSEDCL,1,20301052,27946.63493
MSEDCL,1,20301053,27507.81595
MSEDCL,1,20301054,26465.22273
MSEDCL,1,20301055,24500.36147
MSEDCL,1,20301056,22706.62899
MSEDCL,1,20301057,22774.23412
MSEDCL,1,20301058,23768.07045
MSEDCL,1,20301059,24206.21765
MSEDCL,1,20301060,23986.44882
MSEDCL,1,20301061,24480.77425
MSEDCL,1,20301062,25956.299
MSEDCL,1,20301063,28223.58934
MSEDCL,1,20301064,30484.56047
MSEDCL,1,20301065,32555.81045
MSEDCL,1,20301066,34215.81339
MSEDCL,1,20301067,34957.46918
MSEDCL,1,20301068,35278.27989
MSEDCL,1,20301069,35048.93309
MSEDCL,1,20301070,35102.1324
MSEDCL,1,20301071,35229.44136
MSEDCL,1,20301072,34332.03581
MSEDCL,1,20301073,31854.59481
MSEDCL,1,20301074,28686.42323
MSEDCL,1,20301075,27735.86661
MSEDCL,1,20301076,28273.81565
MSEDCL,1,20301077,28026.38306
MSEDCL,1,20301078,27120.27416
MSEDCL,1,20301079,25146.45696
MSEDCL,1,20301080,23398.80979
MSEDCL,1,20301081,23085.7205
MSEDCL,1,20301082,23851.43351
MSEDCL,1,20301083,24577.28894
MSEDCL,1,20301084,24781.23781
MSEDCL,1,20301085,25369.53389
MSEDCL,1,20301086,26588.33117
MSEDCL,1,20301087,28746.60916
MSEDCL,1,20301088,31174.42889
MSEDCL,1,20301089,33187.47423
